Time, Position, Rotation
15:39:13:749,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:76,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:771,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:782,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:794,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:804,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:816,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:827,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:837,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:848,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:859,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:871,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:882,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:893,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:904,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:915,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:927,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:938,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:949,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:96,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:972,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:982,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:13:994,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:008,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:017,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:027,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:037,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:048,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:06,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:071,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:082,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:093,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:104,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:116,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:127,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:138,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:149,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:16,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:171,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:183,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:193,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:205,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:216,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:228,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:238,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:249,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:261,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:271,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:282,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:294,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:304,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:14:316,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
