Time, Position, Rotation
10:41:00:703,(-1.123. 1.547. -0.990),(0.056. 0.562. -0.118. 0.817)
10:41:00:722,(-1.123. 1.547. -0.989),(0.056. 0.558. -0.119. 0.820)
10:41:00:744,(-1.123. 1.547. -0.988),(0.056. 0.554. -0.118. 0.822)
10:41:00:767,(-1.123. 1.548. -0.986),(0.054. 0.548. -0.118. 0.826)
10:41:00:789,(-1.123. 1.548. -0.985),(0.052. 0.538. -0.118. 0.833)
10:41:00:811,(-1.124. 1.549. -0.984),(0.051. 0.531. -0.118. 0.837)
10:41:00:834,(-1.125. 1.549. -0.983),(0.050. 0.524. -0.120. 0.842)
10:41:00:856,(-1.125. 1.549. -0.981),(0.048. 0.516. -0.122. 0.847)
10:41:00:878,(-1.126. 1.549. -0.980),(0.046. 0.507. -0.123. 0.852)
10:41:00:902,(-1.128. 1.549. -0.979),(0.045. 0.498. -0.125. 0.857)
10:41:00:923,(-1.128. 1.550. -0.978),(0.044. 0.490. -0.126. 0.861)
10:41:00:945,(-1.128. 1.550. -0.977),(0.043. 0.482. -0.126. 0.866)
10:41:00:967,(-1.129. 1.551. -0.975),(0.043. 0.476. -0.126. 0.869)
10:41:00:99,(-1.129. 1.551. -0.975),(0.042. 0.470. -0.126. 0.873)
10:41:01:012,(-1.130. 1.551. -0.973),(0.042. 0.465. -0.125. 0.875)
10:41:01:034,(-1.130. 1.552. -0.972),(0.042. 0.459. -0.125. 0.878)
10:41:01:056,(-1.130. 1.552. -0.971),(0.042. 0.454. -0.124. 0.882)
10:41:01:078,(-1.131. 1.552. -0.970),(0.043. 0.448. -0.123. 0.884)
10:41:01:1,(-1.131. 1.552. -0.969),(0.044. 0.443. -0.122. 0.887)
10:41:01:124,(-1.131. 1.553. -0.969),(0.045. 0.439. -0.121. 0.889)
10:41:01:145,(-1.130. 1.553. -0.968),(0.046. 0.436. -0.120. 0.891)
10:41:01:167,(-1.130. 1.553. -0.967),(0.047. 0.434. -0.119. 0.892)
10:41:01:19,(-1.130. 1.553. -0.967),(0.050. 0.434. -0.117. 0.892)
10:41:01:212,(-1.130. 1.553. -0.967),(0.053. 0.437. -0.114. 0.891)
10:41:01:235,(-1.129. 1.553. -0.967),(0.056. 0.441. -0.112. 0.889)
10:41:01:256,(-1.128. 1.553. -0.967),(0.059. 0.447. -0.111. 0.886)
10:41:01:278,(-1.127. 1.553. -0.967),(0.061. 0.454. -0.110. 0.882)
10:41:01:301,(-1.126. 1.552. -0.967),(0.063. 0.459. -0.110. 0.879)
10:41:01:323,(-1.125. 1.552. -0.968),(0.064. 0.465. -0.109. 0.876)
10:41:01:346,(-1.125. 1.551. -0.969),(0.065. 0.471. -0.108. 0.873)
10:41:01:367,(-1.124. 1.551. -0.970),(0.067. 0.477. -0.107. 0.870)
10:41:01:389,(-1.123. 1.550. -0.971),(0.069. 0.483. -0.108. 0.866)
10:41:01:411,(-1.121. 1.550. -0.972),(0.071. 0.490. -0.108. 0.862)
10:41:01:433,(-1.120. 1.549. -0.973),(0.074. 0.497. -0.109. 0.858)
10:41:01:455,(-1.120. 1.549. -0.975),(0.076. 0.504. -0.109. 0.853)
10:41:01:478,(-1.120. 1.548. -0.978),(0.077. 0.512. -0.111. 0.848)
10:41:01:5,(-1.119. 1.548. -0.979),(0.078. 0.520. -0.111. 0.843)
10:41:01:522,(-1.118. 1.548. -0.981),(0.078. 0.528. -0.112. 0.838)
10:41:01:544,(-1.119. 1.547. -0.984),(0.078. 0.536. -0.113. 0.833)
10:41:01:566,(-1.118. 1.547. -0.985),(0.078. 0.543. -0.114. 0.828)
10:41:01:588,(-1.118. 1.546. -0.987),(0.078. 0.551. -0.114. 0.823)
10:41:01:61,(-1.117. 1.546. -0.990),(0.079. 0.559. -0.115. 0.818)
10:41:01:632,(-1.117. 1.546. -0.992),(0.079. 0.567. -0.115. 0.812)
10:41:01:647,(-1.117. 1.545. -0.993),(0.079. 0.570. -0.116. 0.809)
10:41:01:666,(-1.117. 1.545. -0.995),(0.079. 0.578. -0.116. 0.804)
10:41:01:678,(-1.117. 1.545. -0.996),(0.078. 0.581. -0.117. 0.802)
10:41:01:699,(-1.117. 1.545. -0.998),(0.078. 0.588. -0.117. 0.797)
10:41:01:712,(-1.117. 1.544. -0.998),(0.078. 0.590. -0.117. 0.795)
10:41:01:733,(-1.117. 1.544. -1.000),(0.078. 0.596. -0.117. 0.791)
10:41:01:755,(-1.117. 1.544. -1.002),(0.078. 0.601. -0.116. 0.787)
10:41:01:768,(-1.118. 1.544. -1.003),(0.078. 0.604. -0.115. 0.785)
10:41:01:79,(-1.118. 1.544. -1.005),(0.077. 0.608. -0.114. 0.782)
10:41:01:809,(-1.119. 1.544. -1.006),(0.076. 0.613. -0.113. 0.779)
10:41:01:821,(-1.119. 1.544. -1.007),(0.076. 0.614. -0.113. 0.777)
10:41:01:834,(-1.121. 1.545. -1.008),(0.075. 0.616. -0.112. 0.776)
10:41:01:846,(-1.122. 1.545. -1.009),(0.074. 0.618. -0.112. 0.775)
10:41:01:865,(-1.123. 1.544. -1.010),(0.074. 0.621. -0.111. 0.772)
10:41:01:877,(-1.124. 1.544. -1.010),(0.074. 0.622. -0.111. 0.771)
10:41:01:898,(-1.125. 1.544. -1.011),(0.074. 0.625. -0.111. 0.769)
10:41:01:921,(-1.126. 1.544. -1.012),(0.073. 0.627. -0.111. 0.768)
10:41:01:943,(-1.127. 1.544. -1.013),(0.073. 0.629. -0.110. 0.766)
10:41:01:966,(-1.129. 1.544. -1.013),(0.072. 0.630. -0.110. 0.765)
10:41:01:987,(-1.130. 1.544. -1.013),(0.071. 0.631. -0.110. 0.764)
10:41:02:01,(-1.131. 1.544. -1.014),(0.071. 0.632. -0.110. 0.764)
10:41:02:033,(-1.132. 1.544. -1.014),(0.071. 0.633. -0.110. 0.763)
10:41:02:054,(-1.133. 1.545. -1.014),(0.071. 0.634. -0.109. 0.763)
10:41:02:077,(-1.134. 1.545. -1.014),(0.071. 0.634. -0.108. 0.762)
10:41:02:1,(-1.135. 1.544. -1.014),(0.071. 0.635. -0.107. 0.762)
10:41:02:121,(-1.136. 1.545. -1.013),(0.071. 0.635. -0.107. 0.762)
10:41:02:144,(-1.136. 1.545. -1.013),(0.071. 0.635. -0.105. 0.762)
10:41:02:166,(-1.137. 1.545. -1.013),(0.071. 0.634. -0.104. 0.763)
10:41:02:187,(-1.138. 1.545. -1.013),(0.070. 0.634. -0.102. 0.763)
10:41:02:2,(-1.138. 1.545. -1.012),(0.070. 0.634. -0.102. 0.764)
10:41:02:221,(-1.138. 1.545. -1.011),(0.071. 0.632. -0.101. 0.765)
10:41:02:233,(-1.139. 1.545. -1.011),(0.071. 0.632. -0.101. 0.765)
10:41:02:256,(-1.140. 1.545. -1.011),(0.071. 0.630. -0.099. 0.767)
10:41:02:277,(-1.139. 1.545. -1.009),(0.071. 0.628. -0.099. 0.768)
10:41:02:299,(-1.139. 1.545. -1.009),(0.071. 0.626. -0.098. 0.770)
10:41:02:322,(-1.138. 1.545. -1.008),(0.071. 0.624. -0.097. 0.772)
10:41:02:348,(-1.139. 1.545. -1.007),(0.072. 0.621. -0.097. 0.774)
10:41:02:366,(-1.138. 1.545. -1.006),(0.072. 0.618. -0.096. 0.777)
10:41:02:388,(-1.138. 1.545. -1.005),(0.073. 0.615. -0.095. 0.779)
10:41:02:41,(-1.137. 1.546. -1.003),(0.073. 0.612. -0.094. 0.782)
10:41:02:432,(-1.137. 1.546. -1.002),(0.074. 0.609. -0.093. 0.784)
10:41:02:455,(-1.135. 1.546. -1.001),(0.074. 0.606. -0.093. 0.787)
10:41:02:477,(-1.135. 1.546. -1.000),(0.074. 0.602. -0.092. 0.789)
10:41:02:502,(-1.133. 1.546. -0.998),(0.074. 0.599. -0.092. 0.792)
10:41:02:521,(-1.133. 1.546. -0.997),(0.074. 0.595. -0.092. 0.795)
10:41:02:544,(-1.133. 1.546. -0.996),(0.074. 0.590. -0.091. 0.799)
10:41:02:565,(-1.133. 1.546. -0.995),(0.074. 0.586. -0.091. 0.802)
10:41:02:587,(-1.132. 1.547. -0.993),(0.074. 0.582. -0.090. 0.805)
10:41:02:61,(-1.131. 1.547. -0.992),(0.075. 0.577. -0.089. 0.809)
10:41:02:632,(-1.131. 1.547. -0.991),(0.075. 0.572. -0.088. 0.812)
10:41:02:654,(-1.132. 1.547. -0.990),(0.075. 0.567. -0.087. 0.816)
10:41:02:676,(-1.131. 1.547. -0.988),(0.076. 0.562. -0.086. 0.819)
10:41:02:699,(-1.130. 1.547. -0.987),(0.076. 0.557. -0.085. 0.823)
10:41:02:721,(-1.130. 1.548. -0.986),(0.077. 0.552. -0.084. 0.826)
10:41:02:744,(-1.126. 1.548. -0.983),(0.077. 0.548. -0.084. 0.828)
10:41:02:766,(-1.126. 1.548. -0.982),(0.077. 0.544. -0.083. 0.831)
10:41:02:788,(-1.126. 1.548. -0.981),(0.077. 0.540. -0.083. 0.834)
10:41:02:81,(-1.127. 1.548. -0.980),(0.078. 0.535. -0.082. 0.837)
10:41:02:834,(-1.127. 1.548. -0.980),(0.078. 0.530. -0.082. 0.840)
10:41:02:855,(-1.128. 1.548. -0.979),(0.078. 0.526. -0.082. 0.843)
10:41:02:877,(-1.128. 1.548. -0.978),(0.078. 0.521. -0.081. 0.846)
10:41:02:899,(-1.129. 1.548. -0.978),(0.078. 0.516. -0.081. 0.849)
10:41:02:922,(-1.129. 1.547. -0.977),(0.078. 0.512. -0.081. 0.851)
10:41:02:944,(-1.130. 1.547. -0.977),(0.079. 0.509. -0.080. 0.854)
10:41:02:966,(-1.130. 1.547. -0.976),(0.080. 0.506. -0.080. 0.855)
10:41:02:989,(-1.130. 1.547. -0.976),(0.080. 0.503. -0.080. 0.857)
10:41:03:01,(-1.131. 1.546. -0.976),(0.080. 0.502. -0.079. 0.857)
10:41:03:033,(-1.131. 1.546. -0.976),(0.081. 0.502. -0.078. 0.858)
10:41:03:055,(-1.131. 1.546. -0.976),(0.081. 0.502. -0.078. 0.858)
10:41:03:077,(-1.131. 1.546. -0.976),(0.081. 0.501. -0.078. 0.858)
10:41:03:1,(-1.131. 1.546. -0.976),(0.081. 0.501. -0.077. 0.858)
10:41:03:122,(-1.131. 1.546. -0.975),(0.081. 0.501. -0.077. 0.858)
10:41:03:144,(-1.131. 1.546. -0.976),(0.081. 0.501. -0.077. 0.858)
10:41:03:166,(-1.131. 1.546. -0.976),(0.081. 0.501. -0.077. 0.858)
10:41:03:189,(-1.130. 1.545. -0.976),(0.081. 0.501. -0.078. 0.858)
10:41:03:211,(-1.130. 1.545. -0.976),(0.082. 0.502. -0.078. 0.858)
10:41:03:233,(-1.130. 1.545. -0.976),(0.083. 0.502. -0.078. 0.857)
10:41:03:254,(-1.129. 1.545. -0.976),(0.083. 0.502. -0.079. 0.857)
10:41:03:277,(-1.129. 1.544. -0.976),(0.084. 0.503. -0.079. 0.857)
10:41:03:299,(-1.129. 1.544. -0.976),(0.085. 0.504. -0.080. 0.856)
10:41:03:321,(-1.129. 1.544. -0.977),(0.085. 0.505. -0.081. 0.855)
10:41:03:344,(-1.128. 1.544. -0.977),(0.086. 0.506. -0.081. 0.854)
10:41:03:366,(-1.128. 1.544. -0.978),(0.086. 0.508. -0.082. 0.853)
10:41:03:388,(-1.127. 1.544. -0.978),(0.086. 0.510. -0.083. 0.852)
10:41:03:41,(-1.127. 1.543. -0.979),(0.085. 0.513. -0.084. 0.850)
10:41:03:433,(-1.126. 1.543. -0.980),(0.085. 0.515. -0.084. 0.848)
10:41:03:455,(-1.126. 1.543. -0.981),(0.085. 0.518. -0.085. 0.847)
10:41:03:477,(-1.126. 1.543. -0.981),(0.084. 0.521. -0.087. 0.845)
10:41:03:5,(-1.126. 1.543. -0.982),(0.084. 0.523. -0.088. 0.844)
10:41:03:522,(-1.125. 1.543. -0.983),(0.085. 0.525. -0.089. 0.842)
10:41:03:544,(-1.125. 1.543. -0.983),(0.085. 0.527. -0.091. 0.841)
10:41:03:567,(-1.124. 1.542. -0.983),(0.084. 0.528. -0.092. 0.840)
10:41:03:589,(-1.124. 1.542. -0.984),(0.084. 0.529. -0.093. 0.839)
10:41:03:611,(-1.123. 1.542. -0.984),(0.084. 0.529. -0.094. 0.839)
10:41:03:632,(-1.123. 1.542. -0.984),(0.085. 0.529. -0.095. 0.839)
10:41:03:654,(-1.123. 1.542. -0.985),(0.086. 0.530. -0.096. 0.838)
10:41:03:676,(-1.122. 1.541. -0.985),(0.088. 0.530. -0.098. 0.838)
10:41:03:698,(-1.122. 1.541. -0.985),(0.090. 0.531. -0.099. 0.837)
10:41:03:721,(-1.122. 1.541. -0.985),(0.092. 0.532. -0.099. 0.836)
10:41:03:743,(-1.121. 1.540. -0.986),(0.093. 0.532. -0.101. 0.836)
10:41:03:766,(-1.121. 1.540. -0.986),(0.093. 0.533. -0.101. 0.835)
10:41:03:788,(-1.120. 1.540. -0.986),(0.094. 0.534. -0.102. 0.834)
10:41:03:81,(-1.119. 1.540. -0.986),(0.094. 0.534. -0.103. 0.834)
10:41:03:833,(-1.119. 1.540. -0.986),(0.094. 0.534. -0.104. 0.834)
10:41:03:855,(-1.118. 1.539. -0.986),(0.095. 0.534. -0.105. 0.833)
10:41:03:877,(-1.117. 1.539. -0.987),(0.095. 0.534. -0.106. 0.833)
10:41:03:898,(-1.117. 1.539. -0.986),(0.095. 0.535. -0.106. 0.833)
10:41:03:921,(-1.116. 1.539. -0.987),(0.095. 0.535. -0.107. 0.833)
10:41:03:943,(-1.116. 1.539. -0.987),(0.096. 0.535. -0.108. 0.832)
10:41:03:965,(-1.115. 1.539. -0.987),(0.096. 0.535. -0.109. 0.832)
10:41:03:988,(-1.115. 1.539. -0.987),(0.097. 0.536. -0.110. 0.832)
10:41:04:009,(-1.114. 1.539. -0.987),(0.097. 0.536. -0.110. 0.831)
10:41:04:031,(-1.114. 1.538. -0.987),(0.097. 0.537. -0.110. 0.831)
10:41:04:053,(-1.113. 1.538. -0.987),(0.097. 0.537. -0.111. 0.830)
10:41:04:076,(-1.113. 1.538. -0.987),(0.098. 0.537. -0.111. 0.830)
10:41:04:098,(-1.112. 1.538. -0.987),(0.098. 0.537. -0.111. 0.831)
10:41:04:12,(-1.112. 1.538. -0.987),(0.099. 0.536. -0.111. 0.831)
10:41:04:143,(-1.112. 1.538. -0.986),(0.098. 0.535. -0.110. 0.832)
10:41:04:165,(-1.111. 1.539. -0.986),(0.098. 0.534. -0.110. 0.833)
10:41:04:188,(-1.111. 1.539. -0.986),(0.097. 0.532. -0.110. 0.834)
10:41:04:21,(-1.111. 1.539. -0.986),(0.096. 0.530. -0.110. 0.836)
10:41:04:233,(-1.111. 1.540. -0.985),(0.095. 0.526. -0.111. 0.838)
10:41:04:255,(-1.111. 1.540. -0.984),(0.094. 0.520. -0.110. 0.842)
10:41:04:277,(-1.111. 1.541. -0.983),(0.092. 0.511. -0.111. 0.847)
10:41:04:299,(-1.112. 1.542. -0.981),(0.090. 0.501. -0.110. 0.853)
10:41:04:321,(-1.112. 1.542. -0.979),(0.089. 0.490. -0.108. 0.860)
10:41:04:343,(-1.113. 1.543. -0.978),(0.090. 0.478. -0.106. 0.867)
10:41:04:365,(-1.113. 1.543. -0.976),(0.090. 0.467. -0.104. 0.874)
10:41:04:388,(-1.114. 1.544. -0.974),(0.090. 0.456. -0.101. 0.880)
10:41:04:41,(-1.115. 1.544. -0.972),(0.089. 0.444. -0.098. 0.886)
10:41:04:434,(-1.116. 1.545. -0.970),(0.088. 0.431. -0.095. 0.893)
10:41:04:454,(-1.117. 1.545. -0.968),(0.087. 0.419. -0.092. 0.899)
10:41:04:477,(-1.117. 1.546. -0.966),(0.085. 0.408. -0.089. 0.905)
10:41:04:499,(-1.118. 1.546. -0.964),(0.084. 0.397. -0.086. 0.910)
10:41:04:522,(-1.119. 1.546. -0.963),(0.083. 0.387. -0.083. 0.914)
10:41:04:543,(-1.119. 1.547. -0.961),(0.082. 0.378. -0.081. 0.918)
10:41:04:566,(-1.120. 1.547. -0.959),(0.082. 0.369. -0.080. 0.922)
10:41:04:589,(-1.121. 1.547. -0.958),(0.083. 0.361. -0.079. 0.925)
10:41:04:611,(-1.121. 1.547. -0.957),(0.084. 0.354. -0.078. 0.928)
10:41:04:633,(-1.122. 1.548. -0.956),(0.085. 0.346. -0.077. 0.931)
10:41:04:655,(-1.122. 1.548. -0.955),(0.087. 0.340. -0.077. 0.933)
10:41:04:676,(-1.122. 1.548. -0.954),(0.087. 0.334. -0.077. 0.935)
10:41:04:698,(-1.122. 1.548. -0.953),(0.088. 0.328. -0.076. 0.937)
10:41:04:725,(-1.124. 1.548. -0.953),(0.088. 0.323. -0.077. 0.939)
10:41:04:743,(-1.124. 1.548. -0.951),(0.089. 0.317. -0.077. 0.941)
10:41:04:765,(-1.124. 1.548. -0.951),(0.089. 0.312. -0.077. 0.943)
10:41:04:788,(-1.124. 1.548. -0.950),(0.089. 0.308. -0.077. 0.944)
10:41:04:81,(-1.124. 1.548. -0.949),(0.089. 0.305. -0.077. 0.945)
10:41:04:833,(-1.124. 1.549. -0.949),(0.089. 0.302. -0.076. 0.946)
10:41:04:855,(-1.124. 1.549. -0.948),(0.089. 0.302. -0.076. 0.946)
10:41:04:879,(-1.125. 1.549. -0.947),(0.089. 0.301. -0.076. 0.946)
10:41:04:9,(-1.125. 1.549. -0.947),(0.090. 0.300. -0.076. 0.947)
10:41:04:922,(-1.125. 1.549. -0.946),(0.090. 0.300. -0.076. 0.947)
10:41:04:944,(-1.127. 1.549. -0.946),(0.090. 0.299. -0.076. 0.947)
10:41:04:967,(-1.128. 1.549. -0.945),(0.090. 0.297. -0.075. 0.948)
10:41:04:989,(-1.128. 1.549. -0.944),(0.091. 0.295. -0.074. 0.948)
10:41:05:011,(-1.128. 1.549. -0.943),(0.093. 0.293. -0.074. 0.949)
10:41:05:033,(-1.128. 1.549. -0.943),(0.093. 0.292. -0.073. 0.949)
10:41:05:054,(-1.128. 1.549. -0.942),(0.093. 0.292. -0.072. 0.949)
10:41:05:076,(-1.128. 1.549. -0.942),(0.093. 0.293. -0.071. 0.949)
10:41:05:099,(-1.129. 1.550. -0.942),(0.094. 0.293. -0.070. 0.949)
10:41:05:121,(-1.129. 1.550. -0.942),(0.094. 0.294. -0.069. 0.949)
10:41:05:143,(-1.130. 1.550. -0.942),(0.096. 0.296. -0.069. 0.948)
10:41:05:165,(-1.130. 1.550. -0.942),(0.098. 0.297. -0.068. 0.947)
10:41:05:188,(-1.129. 1.550. -0.941),(0.099. 0.299. -0.067. 0.947)
10:41:05:21,(-1.129. 1.550. -0.941),(0.101. 0.302. -0.067. 0.945)
10:41:05:233,(-1.128. 1.551. -0.941),(0.102. 0.305. -0.068. 0.944)
10:41:05:254,(-1.129. 1.551. -0.943),(0.103. 0.309. -0.068. 0.943)
10:41:05:276,(-1.130. 1.551. -0.943),(0.102. 0.312. -0.068. 0.942)
10:41:05:299,(-1.130. 1.551. -0.943),(0.099. 0.316. -0.068. 0.941)
10:41:05:322,(-1.130. 1.552. -0.944),(0.097. 0.321. -0.068. 0.940)
10:41:05:344,(-1.129. 1.552. -0.944),(0.093. 0.325. -0.068. 0.938)
10:41:05:366,(-1.129. 1.553. -0.945),(0.089. 0.331. -0.066. 0.937)
10:41:05:388,(-1.128. 1.555. -0.946),(0.085. 0.337. -0.063. 0.935)
10:41:05:409,(-1.127. 1.558. -0.946),(0.075. 0.345. -0.055. 0.934)
10:41:05:432,(-1.125. 1.562. -0.947),(0.064. 0.354. -0.044. 0.932)
10:41:05:454,(-1.124. 1.566. -0.948),(0.051. 0.363. -0.032. 0.930)
10:41:05:476,(-1.124. 1.569. -0.949),(0.035. 0.373. -0.018. 0.927)
10:41:05:498,(-1.124. 1.571. -0.951),(0.020. 0.383. -0.009. 0.924)
10:41:05:52,(-1.125. 1.573. -0.953),(0.006. 0.389. -0.005. 0.921)
10:41:05:543,(-1.126. 1.574. -0.955),(-0.005. 0.391. -0.002. 0.921)
10:41:05:565,(-1.127. 1.575. -0.956),(-0.012. 0.391. 0.000. 0.920)
10:41:05:587,(-1.128. 1.577. -0.957),(-0.017. 0.390. 0.002. 0.921)
10:41:05:61,(-1.129. 1.578. -0.959),(-0.023. 0.390. 0.002. 0.920)
10:41:05:632,(-1.130. 1.579. -0.960),(-0.028. 0.392. 0.003. 0.920)
10:41:05:655,(-1.130. 1.579. -0.962),(-0.032. 0.393. 0.003. 0.919)
10:41:05:677,(-1.131. 1.579. -0.963),(-0.036. 0.395. 0.003. 0.918)
10:41:05:699,(-1.131. 1.579. -0.964),(-0.040. 0.397. 0.003. 0.917)
10:41:05:721,(-1.132. 1.579. -0.966),(-0.042. 0.400. 0.000. 0.916)
10:41:05:743,(-1.133. 1.578. -0.968),(-0.043. 0.404. -0.003. 0.914)
10:41:05:765,(-1.133. 1.578. -0.970),(-0.043. 0.409. -0.007. 0.912)
10:41:05:788,(-1.132. 1.577. -0.971),(-0.044. 0.414. -0.010. 0.909)
10:41:05:809,(-1.132. 1.577. -0.972),(-0.045. 0.418. -0.013. 0.907)
10:41:05:831,(-1.131. 1.576. -0.974),(-0.046. 0.423. -0.015. 0.905)
10:41:05:853,(-1.131. 1.576. -0.975),(-0.047. 0.428. -0.018. 0.902)
10:41:05:876,(-1.130. 1.576. -0.976),(-0.048. 0.433. -0.021. 0.900)
10:41:05:898,(-1.130. 1.575. -0.978),(-0.048. 0.437. -0.024. 0.898)
10:41:05:92,(-1.130. 1.574. -0.979),(-0.048. 0.442. -0.026. 0.895)
10:41:05:943,(-1.129. 1.574. -0.981),(-0.048. 0.447. -0.028. 0.893)
10:41:05:965,(-1.129. 1.573. -0.983),(-0.047. 0.452. -0.032. 0.890)
10:41:05:988,(-1.129. 1.573. -0.984),(-0.047. 0.457. -0.034. 0.888)
10:41:06:01,(-1.129. 1.573. -0.986),(-0.047. 0.462. -0.036. 0.885)
10:41:06:032,(-1.130. 1.573. -0.989),(-0.048. 0.467. -0.038. 0.882)
10:41:06:054,(-1.130. 1.572. -0.991),(-0.049. 0.472. -0.039. 0.879)
10:41:06:076,(-1.130. 1.572. -0.993),(-0.049. 0.478. -0.041. 0.876)
10:41:06:099,(-1.130. 1.572. -0.994),(-0.049. 0.483. -0.042. 0.873)
10:41:06:12,(-1.130. 1.572. -0.996),(-0.049. 0.489. -0.044. 0.870)
10:41:06:144,(-1.130. 1.572. -0.998),(-0.048. 0.495. -0.046. 0.866)
10:41:06:164,(-1.130. 1.571. -1.000),(-0.047. 0.501. -0.049. 0.863)
10:41:06:187,(-1.130. 1.571. -1.002),(-0.047. 0.506. -0.052. 0.860)
10:41:06:209,(-1.130. 1.571. -1.003),(-0.047. 0.510. -0.054. 0.857)
10:41:06:231,(-1.131. 1.571. -1.005),(-0.046. 0.514. -0.055. 0.855)
10:41:06:253,(-1.131. 1.571. -1.006),(-0.047. 0.518. -0.057. 0.852)
10:41:06:276,(-1.130. 1.571. -1.007),(-0.047. 0.522. -0.058. 0.850)
10:41:06:298,(-1.129. 1.571. -1.008),(-0.049. 0.525. -0.058. 0.848)
10:41:06:321,(-1.129. 1.571. -1.008),(-0.050. 0.527. -0.059. 0.846)
10:41:06:342,(-1.129. 1.571. -1.009),(-0.050. 0.529. -0.060. 0.845)
10:41:06:365,(-1.128. 1.571. -1.010),(-0.050. 0.531. -0.061. 0.844)
10:41:06:387,(-1.128. 1.571. -1.011),(-0.051. 0.532. -0.062. 0.843)
10:41:06:409,(-1.128. 1.571. -1.012),(-0.052. 0.534. -0.063. 0.842)
10:41:06:431,(-1.128. 1.571. -1.012),(-0.053. 0.535. -0.063. 0.841)
10:41:06:453,(-1.127. 1.571. -1.012),(-0.054. 0.535. -0.063. 0.841)
10:41:06:475,(-1.127. 1.571. -1.012),(-0.056. 0.535. -0.062. 0.841)
10:41:06:498,(-1.126. 1.571. -1.012),(-0.058. 0.535. -0.061. 0.841)
10:41:06:519,(-1.126. 1.571. -1.012),(-0.060. 0.534. -0.061. 0.841)
10:41:06:541,(-1.126. 1.571. -1.012),(-0.062. 0.532. -0.061. 0.842)
10:41:06:564,(-1.125. 1.571. -1.012),(-0.064. 0.530. -0.061. 0.843)
10:41:06:586,(-1.124. 1.571. -1.011),(-0.067. 0.528. -0.061. 0.844)
10:41:06:608,(-1.124. 1.570. -1.010),(-0.070. 0.525. -0.062. 0.846)
10:41:06:631,(-1.122. 1.570. -1.009),(-0.073. 0.523. -0.062. 0.847)
10:41:06:653,(-1.121. 1.569. -1.008),(-0.073. 0.521. -0.061. 0.848)
10:41:06:675,(-1.120. 1.568. -1.007),(-0.071. 0.520. -0.061. 0.849)
10:41:06:697,(-1.119. 1.566. -1.006),(-0.067. 0.520. -0.062. 0.849)
10:41:06:72,(-1.118. 1.565. -1.004),(-0.064. 0.519. -0.065. 0.850)
10:41:06:742,(-1.118. 1.564. -1.002),(-0.059. 0.517. -0.069. 0.851)
10:41:06:765,(-1.118. 1.563. -1.001),(-0.053. 0.513. -0.072. 0.854)
10:41:06:787,(-1.118. 1.562. -1.000),(-0.046. 0.508. -0.074. 0.857)
10:41:06:81,(-1.119. 1.561. -0.999),(-0.038. 0.501. -0.074. 0.861)
10:41:06:832,(-1.119. 1.560. -0.998),(-0.029. 0.496. -0.076. 0.865)
10:41:06:853,(-1.119. 1.559. -0.996),(-0.021. 0.490. -0.077. 0.868)
10:41:06:875,(-1.119. 1.559. -0.995),(-0.014. 0.486. -0.078. 0.870)
10:41:06:898,(-1.120. 1.559. -0.994),(-0.005. 0.481. -0.080. 0.873)
10:41:06:92,(-1.120. 1.559. -0.993),(0.005. 0.477. -0.082. 0.875)
10:41:06:943,(-1.121. 1.559. -0.992),(0.014. 0.473. -0.084. 0.877)
10:41:06:966,(-1.121. 1.559. -0.991),(0.021. 0.469. -0.086. 0.879)
10:41:06:987,(-1.122. 1.559. -0.990),(0.027. 0.465. -0.089. 0.880)
10:41:07:009,(-1.122. 1.559. -0.988),(0.034. 0.461. -0.090. 0.882)
10:41:07:031,(-1.123. 1.560. -0.987),(0.039. 0.456. -0.092. 0.884)
10:41:07:053,(-1.123. 1.559. -0.985),(0.043. 0.450. -0.093. 0.887)
10:41:07:076,(-1.124. 1.559. -0.983),(0.048. 0.444. -0.095. 0.890)
10:41:07:098,(-1.125. 1.559. -0.981),(0.053. 0.438. -0.096. 0.892)
10:41:07:121,(-1.125. 1.559. -0.979),(0.058. 0.431. -0.097. 0.895)
10:41:07:142,(-1.127. 1.558. -0.977),(0.063. 0.423. -0.097. 0.899)
10:41:07:164,(-1.128. 1.557. -0.974),(0.067. 0.414. -0.097. 0.902)
10:41:07:188,(-1.129. 1.556. -0.972),(0.071. 0.405. -0.095. 0.906)
10:41:07:212,(-1.129. 1.555. -0.969),(0.076. 0.396. -0.094. 0.910)
10:41:07:232,(-1.130. 1.554. -0.966),(0.083. 0.386. -0.093. 0.914)
10:41:07:256,(-1.131. 1.553. -0.963),(0.089. 0.376. -0.093. 0.918)
10:41:07:276,(-1.132. 1.552. -0.960),(0.095. 0.365. -0.093. 0.921)
10:41:07:298,(-1.134. 1.551. -0.957),(0.101. 0.354. -0.093. 0.925)
10:41:07:321,(-1.136. 1.549. -0.954),(0.106. 0.342. -0.093. 0.929)
10:41:07:343,(-1.137. 1.548. -0.951),(0.113. 0.330. -0.093. 0.933)
10:41:07:365,(-1.139. 1.547. -0.948),(0.119. 0.317. -0.094. 0.936)
10:41:07:387,(-1.142. 1.546. -0.945),(0.125. 0.304. -0.094. 0.940)
10:41:07:409,(-1.145. 1.545. -0.942),(0.132. 0.290. -0.093. 0.943)
10:41:07:433,(-1.147. 1.544. -0.939),(0.139. 0.275. -0.092. 0.947)
