Time, Position, Rotation
15:36:53:443,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:453,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:464,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:472,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:484,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:495,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:506,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:517,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:528,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:54,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:55,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:561,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:572,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:53:584,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:595,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:606,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:617,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:629,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:64,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:651,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:662,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:674,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:687,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:697,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:708,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:723,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:734,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:744,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:754,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:763,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:772,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:783,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:795,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:806,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:817,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:828,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:84,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:85,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:861,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:874,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
