Time, Position, Rotation
15:00:15:822,(0.552. 1.669. -0.497),(0.023. 0.996. -0.049. 0.076)
15:00:16:332,(0.567. 1.667. -0.499),(0.032. 0.991. -0.053. 0.121)
15:00:16:842,(0.577. 1.668. -0.495),(0.038. 0.986. -0.047. 0.156)
15:00:17:353,(0.569. 1.667. -0.498),(0.030. 0.991. -0.051. 0.120)
15:00:17:864,(0.563. 1.669. -0.499),(0.029. 0.994. -0.042. 0.092)
15:00:18:376,(0.574. 1.668. -0.497),(0.028. 0.983. -0.039. 0.175)
15:00:18:886,(0.571. 1.676. -0.491),(0.021. 0.986. -0.002. 0.165)
15:00:19:4,(0.563. 1.676. -0.489),(0.012. 0.988. -0.002. 0.152)
15:00:19:918,(0.562. 1.679. -0.492),(0.009. 0.990. 0.012. 0.143)
15:00:20:43,(0.559. 1.677. -0.495),(0.010. 0.992. 0.002. 0.129)
15:00:20:952,(0.554. 1.674. -0.495),(0.014. 0.995. -0.016. 0.097)
15:00:21:463,(0.555. 1.673. -0.496),(0.017. 0.995. -0.021. 0.098)
15:00:21:974,(0.555. 1.673. -0.495),(0.017. 0.994. -0.021. 0.101)
15:00:22:484,(0.553. 1.674. -0.494),(0.016. 0.995. -0.021. 0.099)
15:00:22:995,(0.551. 1.671. -0.493),(0.017. 0.995. -0.035. 0.092)
15:00:23:507,(0.547. 1.671. -0.490),(0.013. 0.996. -0.036. 0.087)
15:00:24:019,(0.546. 1.669. -0.493),(0.016. 0.996. -0.046. 0.076)
15:00:24:529,(0.543. 1.665. -0.498),(0.016. 0.996. -0.067. 0.057)
15:00:25:038,(0.543. 1.661. -0.502),(0.017. 0.995. -0.088. 0.044)
15:00:25:552,(0.548. 1.661. -0.505),(0.021. 0.995. -0.088. 0.049)
15:00:26:061,(0.552. 1.661. -0.506),(0.022. 0.995. -0.088. 0.053)
15:00:26:573,(0.555. 1.661. -0.503),(0.022. 0.994. -0.089. 0.056)
15:00:27:082,(0.557. 1.661. -0.504),(0.023. 0.994. -0.089. 0.058)
15:00:27:594,(0.556. 1.662. -0.503),(0.023. 0.994. -0.086. 0.061)
15:00:28:114,(0.555. 1.662. -0.499),(0.024. 0.994. -0.083. 0.064)
15:00:28:626,(0.554. 1.662. -0.497),(0.021. 0.994. -0.082. 0.063)
15:00:29:138,(0.555. 1.664. -0.492),(0.021. 0.995. -0.078. 0.053)
15:00:29:647,(0.553. 1.666. -0.496),(0.020. 0.996. -0.064. 0.056)
15:00:30:17,(0.547. 1.662. -0.497),(0.021. 0.995. -0.086. 0.034)
15:00:30:681,(0.549. 1.662. -0.493),(0.025. 0.994. -0.083. 0.061)
15:00:31:193,(0.549. 1.661. -0.497),(0.024. 0.994. -0.085. 0.058)
15:00:31:713,(0.554. 1.663. -0.494),(0.024. 0.995. -0.080. 0.054)
15:00:32:226,(0.554. 1.674. -0.481),(0.014. 0.997. -0.027. 0.066)
15:00:32:747,(0.552. 1.674. -0.481),(0.013. 0.998. -0.024. 0.061)
15:00:33:258,(0.551. 1.677. -0.483),(0.013. 0.998. -0.005. 0.060)
15:00:33:769,(0.547. 1.682. -0.481),(0.005. 0.998. 0.024. 0.055)
15:00:34:279,(0.533. 1.682. -0.481),(-0.010. 0.999. 0.023. 0.033)
15:00:34:791,(0.533. 1.679. -0.482),(-0.003. 0.999. 0.004. 0.039)
15:00:35:313,(0.537. 1.672. -0.490),(0.006. 0.998. -0.035. 0.052)
15:00:35:824,(0.543. 1.672. -0.485),(0.011. 0.998. -0.034. 0.061)
